My ID System,Name german,Name english,Sprite,Shiny Sprite,Nom français
869_clover_vanilla_cream,Pokusan Clover Vanilla Cream,Alcremie Clover Vanilla Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait vanille trèfle en sucre
869_clover_ruby_cream,Pokusan Clover Ruby Cream,Alcremie Clover Ruby Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait ruby trèfle en sucre
869_clover_caramel_swirl,Pokusan Clover Caramel Swirl,Alcremie Clover Caramel Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait caramel trèfle en sucre
869_clover_ruby_swirl,Pokusan Clover Ruby Swirl,Alcremie Clover Ruby Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly mélange ruby trèfle en sucre
869_clover_matcha_cream,Pokusan Clover Matcha Cream,Alcremie Clover Matcha Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait matcha trèfle en sucre
869_clover_salted_cream,Pokusan Clover Salted Cream,Alcremie Clover Salted Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait salé trèfle en sucre
869_clover_lemon_cream,Pokusan Clover Lemon Cream,Alcremie Clover Lemon Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait citron trèfle en sucre
869_clover_mint_cream,Pokusan Clover Mint Cream,Alcremie Clover Mint Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly lait menthe trèfle en sucre
869_clover_rainbow_swirl,Pokusan Clover Rainbow Swirl,Alcremie Clover Rainbow Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000004_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png,Charmilly mélange tricolore trèfle en sucre
869_ribbon_vanilla_cream,Pokusan Ribbon Vanilla Cream,Alcremie Ribbon Vanilla Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait vanille ruban en sucre
869_ribbon_ruby_cream,Pokusan Ribbon Ruby Cream,Alcremie Ribbon Ruby Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait ruby ruban en sucre
869_ribbon_caramel_swirl,Pokusan Ribbon Caramel Swirl,Alcremie Ribbon Caramel Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait caramel ruban en sucre
869_ribbon_ruby_swirl,Pokusan Ribbon Ruby Swirl,Alcremie Ribbon Ruby Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly mélange ruby ruban en sucre
869_ribbon_matcha_cream,Pokusan Ribbon Matcha Cream,Alcremie Ribbon Matcha Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait matcha ruban en sucre
869_ribbon_salted_cream,Pokusan Ribbon Salted Cream,Alcremie Ribbon Salted Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait salé ruban en sucre
869_ribbon_lemon_cream,Pokusan Ribbon Lemon Cream,Alcremie Ribbon Lemon Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait citron ruban en sucre
869_ribbon_mint_cream,Pokusan Ribbon Mint Cream,Alcremie Ribbon Mint Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly lait menthe ruban en sucre
869_ribbon_rainbow_swirl,Pokusan Ribbon Rainbow Swirl,Alcremie Ribbon Rainbow Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000006_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png,Charmilly mélange tricolore ruban en sucre
869_star_vanilla_cream,Pokusan Star Vanilla Cream,Alcremie Star Vanilla Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait vanille étoile en sucre
869_star_ruby_cream,Pokusan Star Ruby Cream,Alcremie Star Ruby Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait ruby étoile en sucre
869_star_caramel_swirl,Pokusan Star Caramel Swirl,Alcremie Star Caramel Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait caramel étoile en sucre
869_star_ruby_swirl,Pokusan Star Ruby Swirl,Alcremie Star Ruby Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly mélange ruby étoile en sucre
869_star_matcha_cream,Pokusan Star Matcha Cream,Alcremie Star Matcha Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait matcha étoile en sucre
869_star_salted_cream,Pokusan Star Salted Cream,Alcremie Star Salted Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait salé étoile en sucre
869_star_lemon_cream,Pokusan Star Lemon Cream,Alcremie Star Lemon Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait citron étoile en sucre
869_star_mint_cream,Pokusan Star Mint Cream,Alcremie Star Mint Cream,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly lait menthe étoile en sucre
869_star_rainbow_swirl,Pokusan Star Rainbow Swirl,Alcremie Star Rainbow Swirl,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000003_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png,Charmilly mélange tricolore étoile en sucre
869_gmax,Gmax Pokusan,Gmax Alcremie,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_g_00000000_f_r.png,Charmilly gigamax
870,Legios,Falinks,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0870_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0870_000_uk_n_00000000_f_r.png,Hexadron
870_mega,Mega Legios,Mega Falinks,https://media.bisafans.de/b7c173e//pokemon/artwork/870-mega.png,,Méga Hexadron
871,Britzigel,Pincurchin,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0871_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0871_000_mf_n_00000000_f_r.png,Wattapik
872,Snomnom,Snom,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0872_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0872_000_mf_n_00000000_f_r.png,Frissonille
873,Mottineva,Frosmoth,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0873_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0873_000_mf_n_00000000_f_r.png,Beldeneige
874,Humanolith,Stonjourner,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0874_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0874_000_mf_n_00000000_f_r.png,Dolman
875,Kubuin,Eiscue,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_000_mf_n_00000000_f_r.png,Bekaglaçon
875_wohlfühlkopf,Kubuin Wohlfühlkopf,Eiscue Noice,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_001_mf_n_00000000_f_r.png,Bekaglaçon forme tête dégel
876,Servol,Indeedee,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_r.png,Wimessir
876_m,Servol ♂,Indeedee ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_r.png,Wimessir ♂
876_w,Servol ♀,Indeedee ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_001_fo_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_001_fo_n_00000000_f_r.png,Wimessir ♀
877,Morpeko,Morpeko,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_000_mf_n_00000000_f_r.png,Morpeko
877_kohldampf,Morpeko Kohldampf,Morpeko Hangry,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_001_mf_n_00000000_f_r.png,Morpeko affamé
878,Kupfanti,Cufant,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0878_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0878_000_mf_n_00000000_f_r.png,Charibari
879,Patinaraja,Copperajah,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_n_00000000_f_r.png,Pachyradjah
879_gmax,Gmax Patinaraja,Gmax Copperajah,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_g_00000000_f_r.png,Pachyradjah gigamax
880,Lectragon,Dracozolt,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0880_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0880_000_uk_n_00000000_f_r.png,Galvagon
881,Lecryodon,Arctozolt,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0881_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0881_000_uk_n_00000000_f_r.png,Galvagla
882,Pescragon,Dracovish,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0882_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0882_000_uk_n_00000000_f_r.png,Hydragon
883,Pescryodon,Arctovish,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0883_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0883_000_uk_n_00000000_f_r.png,Hydragla
884,Duraludon,Duraludon,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_n_00000000_f_r.png,Duralugon
884_gmax,Gmax Duraludon,Gmax Duraludon,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_g_00000000_f_r.png,Duralugon gigamax
885,Grolldra,Dreepy,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0885_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0885_000_mf_n_00000000_f_r.png,Fantyrm
886,Phandra,Drakloak,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0886_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0886_000_mf_n_00000000_f_r.png,Dispareptil
887,Katapuldra,Dragapult,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0887_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0887_000_mf_n_00000000_f_r.png,Lanssorien
888,Zacian,Zacian,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_000_uk_n_00000000_f_r.png,Zacian
888_schwert,Zacian Schwert,Zacian Crowned Sword,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_001_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_001_uk_n_00000000_f_r.png,Zacian épée suprême
889,Zamazenta,Zamazenta,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_000_uk_n_00000000_f_r.png,Zamazenta
889_schild,Zamazenta Schild,Zamazenta Crowned Shield,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_001_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_001_uk_n_00000000_f_r.png,Zamazenta bouclier suprême
890,Endynalos,Eternatus,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_000_uk_n_00000000_f_r.png,Éthernatos
890_gmax,Unendynamax Endynalos,Eternamax Eternatus,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_001_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_001_uk_n_00000000_f_r.png,⚠️ Inconnu
891,Dakuma,Kubfu,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0891_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0891_000_mf_n_00000000_f_r.png,Wushours
892,Wulaosu,Urshifu,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_r.png,Shifours
892_fokus,Wulaosu Fokussierter Stil,Urshifu Single Strike,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_r.png,Shifours style poing final
892_fließ,Wulaosu Fließender Stil,Urshifu Rapid Strike,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_n_00000000_f_r.png,Shifours style mille poings
892_gmax,Gmax Wulaosu,Gmax Urshifu,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_r.png,Shifours gigamax
892_fokus_gmax,Gmax Wulaosu Fokussierter Stil,Gmax Urshifu Single Strike,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_r.png,Shifours style poing final gigamax
892_fließ_gmax,Gmax Wulaosu Fließender Stil,Gmax Urshifu Rapid Strike,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_g_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_g_00000000_f_r.png,Shifours style mille poings gigamax
